Solution,solution
solution,solution
Solutions,solution
solutions,solution
solutoin,solution
souliton,solution
unique solution,solution
solution increase,solution_increase
solvent increase,solvent_increase
Sound,sound
sound,sound
Sounds,sound
sounds,sound
sound turn,sound_turn
sound wave,sound_wave
Source,source
source,source
Sources,source
sources,source
south africa,south_africa
Space,space
space,space
Spaces,space
spaces,space
Spain ,spain 
spanish,spain 
speak,speak
spoken,speak
spare time,spare_time
sparetime,spare_time
specialised,specialism
specialism,specialism
specialized,specialism
spell mistake,spell_mistake
spell mistakes,spell_mistake
spelling mistake,spell_mistake
spelling mistakes,spell_mistake
sport,sports
sporting,sports
sporting context,sports
sporting contexts,sports
sports,sports
sports science,sports
sportsrelated knowledge,sports
Sprite,sprite
sprite,sprite
Sprites,sprite
sprites,sprite
square,square
squared,square
St Paul,st_paul_catholic_school
St Paul Catholic School,st_paul_catholic_school
Stage,stage
stage,stage
Stages,stage
stages,stage
stakeholder,stakeholder
Stakeholder,stakeholder
stakeholders,stakeholder
Stakeholders,stakeholder
standard measure,standard_measure
start point,starting_point
start,starting
Starting,starting
starting,starting
starts,starting
State of the art,stateoftheart
state of the art,stateoftheart
Stateofart,stateoftheart
stateofart,stateoftheart
Stateoftheart,stateoftheart
stateoftheart,stateoftheart
statistic,statistics
statistical,statistics
statistically,statistics
statistics,statistics
Science Technology Engineering Mathematic,stem
Science Technology Engineering Mathematics,stem
STEM,stem
stoicheometric equasion,stoicheometric_equasion
stop,stopping
Stop,stopping
Stopping,stopping
stopping,stopping
Stops,stopping
stops,stopping
Strategies,strategy
strategies,strategy
Strategy,strategy
strategy,strategy
stream,stream
streamed,stream
streaming,stream
streams,stream
very strike,striking
stroke,stroke
individual learner,student
learner,student
learners,student
student,student
Student,student
students,student
Students,student
Inthewild study,study
studied,study
Studies,study
studies,study
Study,study
study,study
study guide,study_guide
Stumble block,stumbling_block
stumble block,stumbling_block
Stumble blocks,stumbling_block
stumble blocks,stumbling_block
Stumbling block,stumbling_block
stumbling block,stumbling_block
Stumbling blocks,stumbling_block
stumbling blocks,stumbling_block
subject,subject
subjects,subject
substanc,substance
substance,substance
substances,substance
very substantiated,substantiated
substitute,substitution
substitution,substitution
sugar,sugar
suger,sugar
sugar molecule,sugar_molecule
sugar molecules,sugar_molecule
sulfur atom,sulfur_atom
sulfuric acid,sulfuric_acid
Sulfuric acid,sulfuric_acid
sulphuric acid,sulfuric_acid
support,support
Support,support
supported,support
Supporting,support
supporting,support
supportive,support
supports,support
surely,surely
surface,surface
surfaces,surface
Sustainability science,sustainability_science
sustainability science,sustainability_science
Sustainability sciences,sustainability_science
sustainability sciences,sustainability_science
Sweden,sweden
Swedish,sweden
switch,switch
symbols,symbol
symbol,symbol
switches,switch
synchronised,synchronous
synchronous,synchronous
Synchronous,synchronous
synchronously,synchronous
syntax,syntax
Syntax,syntax
System,system
system,system
Systems,system
systems,system
system architecture,system_architecture
system develop,system_development
system development,system_development
Table,table
table,table
Tables,table
tables,table
Tablet,tablet
tablet,tablet
Tablets,tablet
tablets,tablet
Tacit Knowledge,tacit_knowledge
Tacit knowledge,tacit_knowledge
tacit knowledge,tacit_knowledge
Tag,tag
tag,tag
Tags,tag
tags,tag
Tangible,tangible
tangible,tangible
Target,target
target,target
Task,task
task,task
Tasks,task
tasks,task
teaches,teach
teached,teach
teaching,teach
Taxonomies,taxonomy
taxonomies,taxonomy
Taxonomy,taxonomy
taxonomy,taxonomy
educator,teacher
educators,teacher
guide,teacher
guides,teacher
professor,teacher
teacher,teacher
Teacher,teacher
teachers,teacher
Teachers,teacher
teachersacross,teacher
teacher suck,teacher_sucks
teach,teach
teaching activity,teach
teaching mode,teach
Teaching Learning Environment,teaching_learning_environment
teaching learning environment,teaching_learning_environment
TeachingLearning Environment,teaching_learning_environment
teachinglearning environment,teaching_learning_environment
very technical,technical
technical support,technical_support
Technique,technique
technique,technique
Techniques,technique
techniques,technique
andtechnological,technology
technical,technology
Technical,technology
technically,technology
technological,technology
Technological,technology
technologically,technology
technologies,technology
Technologies,technology
technology,technology
Technology,technology
technologylearning,technology
Technologies Artefact,technology_artefact
technologies artefact,technology_artefact
Technologies Artefacts,technology_artefact
technologies artefacts,technology_artefact
Technology Artefact,technology_artefact
technology artefact,technology_artefact
Technology Artefacts,technology_artefact
technology artefacts,technology_artefact
Technology Enhanced Learn,technology_enhanced_learning
Technology Enhanced Learning,technology_enhanced_learning
TechnologyEnhanced Learn,technology_enhanced_learning
TechnologyEnhanced Learning,technology_enhanced_learning
TED,ted
Teleological thinking,teleological_thinking
teleological thinking,teleological_thinking
teleological ,teleology
Teleological ,teleology
Teleology,teleology
teleology,teleology
equal temperament,temperament
temperament,temperament
temp,temperature
temperature,temperature
temperatures,temperature
Temperature Gradient,temperature_gradient
temperature gradient,temperature_gradient
TEN competence project,ten_competence_project
TENcompetence project,ten_competence_project
TENcompetenceproject,ten_competence_project
Term,term
term,term
Terms,term
terms,term
Terminologies,terminology
terminologies,terminology
Terminology,terminology
terminology,terminology
exam,test
Test,test
test,test
Testing,test
testing,test
Tests,test
tests,test
text,text
texts,text
text book,textbook
text also think help understand well,text_missed
text use be necessary,text_missed
thank,thanks
thank so much,thanks
thank you,thanks
thank you so much,thanks
thankyou,thanks
thankyou so much,thanks
thnx,thanks
thx,thanks
Theorem,theorem
theorem,theorem
Theorems,theorem
theorems,theorem
Theories,theory
theories,theory
Theory,theory
theory,theory
ThÈveniní s theorem,thevenins_theorem
Thvenin s theorem,thevenins_theorem
Thvenins theorem,thevenins_theorem
things,thing
thing,thing
think,think
thinking,think
thinks,think
thought,think
threshold,threshold
Threshold,threshold
thresholds,threshold
TC,threshold_concept
TCs,threshold_concept
THRESHOLD CONCEPT,threshold_concept
Threshold concept,threshold_concept
threshold concept,threshold_concept
Threshold Concept,threshold_concept
THRESHOLD CONCEPTS,threshold_concept
Threshold concepts,threshold_concept
threshold concepts,threshold_concept
Threshold Concepts,threshold_concept
time,time
times,time
timeconsuming,timeconsuming
Titration,titration
titration,titration
do not distract from idea,to_the_point
no frill straight point,to_the_point
very complete,to_the_point
token,token
tokens,token
too explanatory,too_explanatory
avoid tempo higher,too_fast
be give tad longer ,too_fast
both read image tide passe behind can not be aware everything,too_fast
go somewhat fast,too_fast
not enough time read,too_fast
not enough time read image,too_fast
too fast,too_fast
very fast,too_fast
with tad less speed just look great,too_fast
be have be better shorter,too_long
too long,too_long
be too many example,too_many_examples
numerous example,too_many_examples
image be very load,too_many_images
excessive use code do not like much ,too_much_code
perhaps get bite less code,too_much_code
there be too much code,too_much_code
too much code,too_much_code
without use code understand video better,too_much_code
remove some explanatory sign,too_much_explanation
be too much text,too_much_text
final text could have be summarize,too_much_text
have lot text,too_much_text
how quickly text,too_much_text
much text,too_much_text
perhaps many letter,too_much_text
perhaps there be too much text,too_much_text
there be lot text,too_much_text
there be too much text,too_much_text
there may be too many letter ,too_much_text
too final text,too_much_text
too much lyric,too_much_text
too much text,too_much_text
with less text,too_much_text
be bite short ,too_short
little short,too_short
maybe little short,too_short
perhaps little short,too_short
be bite slow,too_slow
be rather slow,too_slow
go very slowly,too_slow
little faster,too_slow
little slow,too_slow
scene be bite slow,too_slow
seem somewhat slow,too_slow
seem too slow,too_slow
some scene slowly,too_slow
be quite theorist,too_theoretical
some thing too theoretical,too_theoretical
too much explanation,too_theoretical
too theoretical,too_theoretical
very explanatory,too_theoretical
edit tool,tool
learn tool,tool
tool,tool
tools,tool
top,top
Topic,topic
topic,topic
Topics,topic
topics,topic
total number,total_number
Touchtable,touchtable
touchtable,touchtable
Touchtables,touchtable
touchtables,touchtable
trace,trace
Transcript,transcription
transcript,transcription
Transcription,transcription
transcription,transcription
Transcriptions,transcription
transcriptions,transcription
Transcripts,transcription
transcripts,transcription
transfer,transfer
Transfer,transfer
transform,transformation
Transformative,transformation
transformative,transformation
transport,transport
Transport,transport
transportation,transport
Transports,transport
transports,transport
travel,traveling
traveled,traveling
traveling,traveling
travels,traveling
TROUBLESOME KNOWLEDGE,troublesome_knowledge
Troublesome Knowledge,troublesome_knowledge
Troublesome knowledge,troublesome_knowledge
troublesome knowledge,troublesome_knowledge
Troublesome Language,troublesome_language
Troublesome language,troublesome_language
troublesome language,troublesome_language
Troublesome Topic,troublesome_topic
Troublesome topic,troublesome_topic
troublesome topic,troublesome_topic
Troublesome Topics,troublesome_topic
Troublesome topics,troublesome_topic
troublesome topics,troublesome_topic
Troublesome,troublesomeness
troublesome,troublesomeness
troublesomeness,troublesomeness
tuning strings,tuning_strings
tuning system,tuning_system
tuning systems,tuning_system
turn,turning
turned,turning
turning,turning
turns,turning
tutor,tutor
tutors,tutor
type,type
Type,type
Typed,type
typed,type
types,type
Types,type
Tzikopoulo,Tzikopoulo
u rock,u_rock
ubiquitous,ubiquitous
Ueda,ueda
great britain,uk
Great Britain,uk
UK,uk
UMINHO,uminho
Universidade do Minho,uminho
be not clear,unclear
be not clear ,unclear
be not quite clear,unclear
be not very clear concept,unclear
be unclear,unclear
could have do little clearer,unclear
do not entirely clear concept,unclear
doe not leave very clear,unclear
not clear enough,unclear
unclear,unclear
Undergraduate,undergraduate
undergraduate,undergraduate
Undergraduate Course,undergraduate_course
Underpinning,underpinning
underpinning,underpinning
get it,do_understand
be easy understand,understandable
be fairly well understand,understandable
be get understand well,understandable
be understand,understandable
be understand perfectly,do_understand
be understand quite clearly what mean,do_understand
be understand quite well,do_understand
be understand without problem,do_understand
be well understand,do_understand
can assimilate quickly,do_understand
can grasp idea easily,do_understand
can understand well,do_understand
clearly understand concept,do_understand
content be clear,do_understand
do help understand,understandable
easy understand,understandable
easy understand,do_understand
enough understand,understandable
facilitate understand,understandable
good understand,understandable
ive take concept,do_understand
more less understand,do_understand
not difficult understand,do_understand
perfectly understandable,do_understand
still think be understand,do_understand
understand,understanding
understand quite clear,do_understand
understand quite well,do_understand
understand quite well what want explain,do_understand
understand very well,do_understand
understand well,do_understand
understand what want explain,do_understand
understandable,understandable
well understand,do_understand
deeper understand,understanding
deeper understanding,understanding
develop understand,understanding
develop understanding,understanding
tounderstanding,understanding
Understand,understanding
understanding,understanding
understands,understanding
understood,understanding
undestanding,understanding
unit,unit
units,unit
unit of measure ,unit_of_measure 
Unit of measure ,unit_of_measure 
unit of Measure ,unit_of_measure 
Unit of Measure ,unit_of_measure 
unit of measures,unit_of_measure 
Unit of measures,unit_of_measure 
unit of Measures,unit_of_measure 
Unit of Measures,unit_of_measure 
Universities,university
universities,university
University,university
university,university
unlearned,unlearned
Universidad Rey Juan Carlos,urjc
URJC,urjc
usage,usage
use,usage
used,usage
uses,usage
usage model,usage_model
USB,usb
make sense,useful
system user,user
system users,user
User,user
user,user
users,user
Users,user
content creation,user_generated_content
User Generated Content,user_generated_content
user generated content,user_generated_content
UserGenerated Content,user_generated_content
usergenerated content,user_generated_content
ID,user_id
IDs,user_id
user ID,user_id
user IDs,user_id
valu,value
Variable,variable
variable,variable
Variables,variable
variables,variable
very nice,very_nice
Clip,video
clip,video
Clips,video
clips,video
online video,video
vid,video
video,video
Video,video
video content,video
video edit,video_edit
Video Edit,video_edit
video maker,video_maker
video stream,video_stream
view,view
ViewPort,viewport
Viewport,viewport
Vocabulary,vocabulary
vocabulary,vocabulary
add voice,voice_over_missed
only be ad be be voice,voice_over_missed
Volt,volt
volt,volt
Volts,volt
volts,volt
V,voltage
Voltage,voltage
voltage,voltage
volum,volume
Volume,volume
volume,volume
Wall,wall
watch homework,watch_homework
watch video,watch_video
WatchKnowLearn,watchknowlearn
free water,water
H2o,water
H2O,water
water,water
Water,water
water concentration,water_concentration
water inside,water_inside
water molecul,water_molecule
water molecule,water_molecule
way,way
ways,way
Web,web
web,web
web space,web_space
Web Space,web_space
Web space,web_space
webspace,web_space
Web Technology,web_technology
Web technology,web_technology
web technology,web_technology
Website,website
website,website
Websites,website
websites,website
Wed,wednesday 
wed,wednesday 
Wednesday ,wednesday 
wednesday ,wednesday 
weigh,weight
weight,weight
wtf,what_the_fuck
Wheeler,Wheeler
Wheelers,Wheeler
White,white
white,white
White Cell,white_cell
White cell,white_cell
white cell,white_cell
White Cells,white_cell
White cells,white_cell
white cells,white_cell
Whiteboard,whiteboard
whiteboard,whiteboard
Whiteboards,whiteboard
whiteboards,whiteboard
Wiki,wiki
WIKI,wiki
wiki,wiki
Wikipedia,wikipedia
wikipedia,wikipedia
Window Movie,window_movie
wireless,wireless
WLAN,wlan
Work,work
work,work
worked,work
working,work
works,work
Work Package,work_package
work package,work_package
Work Packages,work_package
work packages,work_package
WP,work_package
wp,work_package
workplace,workplace
followon workshop,workshop
Workshop,workshop
workshop,workshop
Workshop Format,workshop
Workshop format,workshop
workshop format,workshop
Workshops,workshop
workshops,workshop
Workshop Format,workshop_format
workshop Format,workshop_format
Workshop format,workshop_format
workshop format,workshop_format
world,world
worry,worry
do not worry,dont_worry
don t worry,dont_worry
WRITE,writing
write,writing
writes,writing
written,writing
wrote,writing
wrotes,writing
Yahoo,yahoo
yahoo,yahoo
Yay,yeah
yay,yeah
Yea,yeah
yea,yeah
Yeap,yeah
yeap,yeah
Yep,yeah
yep,yeah
you know,you_know
year ago,year_ago
you be awesome,you_are_awesome
youre awesome,you_are_awesome
you are awesome,you_are_awesome
Youtube,youtube
youtube,youtube
YouTube,youtube
atomic mass,atomic_mass
